loan_id,received_date,origination_year,loss_amount,loss_rank,positive_loss_loan_count,cumulative_positive_loss_loan_count,cumulative_positive_loss_loan_share,portfolio_positive_loss_amount,cumulative_positive_loss_amount,cumulative_positive_loss_share
LRQ-358644,2020-01-16,2020,13788.50,1370,2232,1370,0.6137992831541219,68905381.05,62994120.03,0.9142119101596639
LRQ-771183,2020-01-16,2020,13788.50,1371,2232,1371,0.614247311827957,68905381.05,63007908.53,0.9144120178985644
LRQ-611932,2025-11-25,2025,13751.13,1372,2232,1372,0.6146953405017921,68905381.05,63021659.66,0.91461158329956
LRQ-904865,2020-10-25,2020,13669.84,1373,2232,1373,0.6151433691756273,68905381.05,63035329.50,0.9148099689668576
LRQ-314719,2022-10-13,2022,13614.10,1374,2232,1374,0.6155913978494624,68905381.05,63048943.60,0.9150075456987841
LRQ-410533,2022-10-13,2022,13614.10,1375,2232,1375,0.6160394265232975,68905381.05,63062557.70,0.9152051224307104
LRQ-777672,2025-01-26,2025,13572.76,1376,2232,1376,0.6164874551971327,68905381.05,63076130.46,0.9154020992094928
LRQ-859737,2022-06-02,2022,13572.17,1377,2232,1377,0.6169354838709677,68905381.05,63089702.63,0.9155990674258089
LRQ-969028,2022-10-30,2022,13554.23,1378,2232,1378,0.6173835125448028,68905381.05,63103256.86,0.9157957752851003
LRQ-172440,2023-12-25,2023,13537.32,1379,2232,1379,0.617831541218638,68905381.05,63116794.18,0.9159922377354011
LRQ-286214,2023-12-25,2023,13537.32,1380,2232,1380,0.6182795698924731,68905381.05,63130331.50,0.916188700185702
LRQ-932710,2018-07-20,2018,13531.84,1381,2232,1381,0.6187275985663082,68905381.05,63143863.34,0.9163850831066553
LRQ-557392,2025-01-14,2025,13518.61,1382,2232,1382,0.6191756272401434,68905381.05,63157381.95,0.9165812740251874
LRQ-995857,2018-06-04,2018,13477.67,1383,2232,1383,0.6196236559139785,68905381.05,63170859.62,0.9167768707956372
LRQ-206615,2022-10-09,2022,13446.32,1384,2232,1384,0.6200716845878136,68905381.05,63184305.94,0.9169720125943632
LRQ-222754,2022-10-09,2022,13446.32,1385,2232,1385,0.6205197132616488,68905381.05,63197752.26,0.9171671543930893
LRQ-765706,2022-10-09,2022,13446.32,1386,2232,1386,0.6209677419354839,68905381.05,63211198.58,0.9173622961918153
LRQ-209658,2023-08-11,2023,13431.98,1387,2232,1387,0.621415770609319,68905381.05,63224630.56,0.9175572298790735
LRQ-817434,2025-07-17,2025,13407.51,1388,2232,1388,0.6218637992831542,68905381.05,63238038.07,0.9177518084416718
LRQ-728459,2023-10-07,2023,13376.73,1389,2232,1389,0.6223118279569892,68905381.05,63251414.80,0.9179459403047594
LRQ-799055,2023-10-07,2023,13376.73,1390,2232,1390,0.6227598566308243,68905381.05,63264791.53,0.9181400721678471
LRQ-375899,2025-05-30,2025,13317.07,1391,2232,1391,0.6232078853046595,68905381.05,63278108.60,0.9183333382059572
LRQ-620476,2025-05-30,2025,13317.07,1392,2232,1392,0.6236559139784946,68905381.05,63291425.67,0.9185266042440673
LRQ-294984,2023-11-20,2023,13298.21,1393,2232,1393,0.6241039426523297,68905381.05,63304723.88,0.9187195965735103
LRQ-624140,2024-12-23,2024,13250.04,1394,2232,1394,0.6245519713261649,68905381.05,63317973.92,0.918911889828378
LRQ-416831,2025-06-12,2025,13248.00,1395,2232,1395,0.625,68905381.05,63331221.92,0.9191041534774301
LRQ-687369,2018-09-25,2018,13248.00,1396,2232,1396,0.6254480286738351,68905381.05,63344469.92,0.9192964171264822
LRQ-283763,2023-05-14,2023,13138.26,1397,2232,1397,0.6258960573476703,68905381.05,63357608.18,0.919487088156811
LRQ-607273,2025-07-15,2025,13066.30,1398,2232,1398,0.6263440860215054,68905381.05,63370674.48,0.9196767148565097
LRQ-867592,2024-12-17,2024,13023.94,1399,2232,1399,0.6267921146953405,68905381.05,63383698.42,0.9198657268001569
LRQ-834082,2023-07-08,2023,12985.89,1400,2232,1400,0.6272401433691757,68905381.05,63396684.31,0.9200541865372938
LRQ-871322,2024-06-30,2024,12949.57,1401,2232,1401,0.6276881720430108,68905381.05,63409633.88,0.920242119174813
LRQ-196066,2019-08-05,2019,12899.43,1402,2232,1402,0.6281362007168458,68905381.05,63422533.31,0.9204293241478273
LRQ-197032,2025-03-25,2025,12882.67,1403,2232,1403,0.628584229390681,68905381.05,63435415.98,0.9206162858887492
LRQ-134219,2020-09-11,2020,12880.00,1404,2232,1404,0.6290322580645161,68905381.05,63448295.98,0.9208032088808832
LRQ-863730,2020-09-11,2020,12880.00,1405,2232,1405,0.6294802867383512,68905381.05,63461175.98,0.9209901318730171
LRQ-947166,2023-12-18,2023,12880.00,1406,2232,1406,0.6299283154121864,68905381.05,63474055.98,0.9211770548651512
LRQ-988862,2018-07-17,2018,12880.00,1407,2232,1407,0.6303763440860215,68905381.05,63486935.98,0.9213639778572852
LRQ-997578,2024-11-08,2024,12869.33,1408,2232,1408,0.6308243727598566,68905381.05,63499805.31,0.921550745999394
LRQ-387301,2022-08-26,2022,12865.28,1409,2232,1409,0.6312724014336918,68905381.05,63512670.59,0.9217374553652513
LRQ-775856,2019-12-22,2019,12837.31,1410,2232,1410,0.6317204301075269,68905381.05,63525507.90,0.9219237588121574
LRQ-256083,2023-04-22,2023,12834.59,1411,2232,1411,0.632168458781362,68905381.05,63538342.49,0.9221100227846429
LRQ-449958,2024-12-11,2024,12824.17,1412,2232,1412,0.6326164874551972,68905381.05,63551166.66,0.9222961355352667
LRQ-742821,2024-12-11,2024,12824.17,1413,2232,1413,0.6330645161290323,68905381.05,63563990.83,0.9224822482858906
LRQ-894385,2024-12-11,2024,12824.17,1414,2232,1414,0.6335125448028673,68905381.05,63576815.00,0.9226683610365145
LRQ-986208,2024-12-11,2024,12824.17,1415,2232,1415,0.6339605734767025,68905381.05,63589639.17,0.9228544737871384
LRQ-426350,2025-01-29,2025,12791.26,1416,2232,1416,0.6344086021505376,68905381.05,63602430.43,0.9230401089262971
LRQ-381431,2022-05-30,2022,12756.78,1417,2232,1417,0.6348566308243727,68905381.05,63615187.21,0.9232252436691227
LRQ-147619,2023-09-19,2023,12751.86,1418,2232,1418,0.6353046594982079,68905381.05,63627939.07,0.9234103070096875
LRQ-351581,2025-08-10,2025,12708.59,1419,2232,1419,0.635752688172043,68905381.05,63640647.66,0.9235947423876847
LRQ-658492,2025-11-12,2025,12694.97,1420,2232,1420,0.6362007168458781,68905381.05,63653342.63,0.9237789801033254
LRQ-594959,2023-10-01,2023,12688.11,1421,2232,1421,0.6366487455197133,68905381.05,63666030.74,0.923963118262155
LRQ-237679,2023-05-17,2023,12662.42,1422,2232,1422,0.6370967741935484,68905381.05,63678693.16,0.9241468835908861
LRQ-683530,2018-09-27,2018,12645.11,1423,2232,1423,0.6375448028673835,68905381.05,63691338.27,0.924330397705565
LRQ-111413,2025-03-12,2025,12631.07,1424,2232,1424,0.6379928315412187,68905381.05,63703969.34,0.9245137080625724
LRQ-630420,2018-10-02,2018,12629.85,1425,2232,1425,0.6384408602150538,68905381.05,63716599.19,0.9246970007141408
LRQ-478724,2022-06-21,2022,12623.30,1426,2232,1426,0.6388888888888888,68905381.05,63729222.49,0.9248801983078215
LRQ-838160,2025-06-22,2025,12607.24,1427,2232,1427,0.639336917562724,68905381.05,63741829.73,0.925063162828268
LRQ-839480,2020-11-19,2020,12589.56,1428,2232,1428,0.6397849462365591,68905381.05,63754419.29,0.92524587076498
LRQ-724280,2025-06-26,2025,12582.80,1429,2232,1429,0.6402329749103942,68905381.05,63767002.09,0.9254284805961465
LRQ-203444,2024-01-04,2024,12556.44,1430,2232,1430,0.6406810035842294,68905381.05,63779558.53,0.9256107078737359
LRQ-728869,2023-03-19,2023,12530.40,1431,2232,1431,0.6411290322580645,68905381.05,63792088.93,0.9257925572417977
LRQ-338145,2025-06-17,2025,12522.12,1432,2232,1432,0.6415770609318996,68905381.05,63804611.05,0.9259742864450787
LRQ-931892,2019-10-04,2019,12522.12,1433,2232,1433,0.6420250896057348,68905381.05,63817133.17,0.9261560156483599
LRQ-316920,2024-11-05,2024,12512.00,1434,2232,1434,0.6424731182795699,68905381.05,63829645.17,0.9263375979835758
LRQ-938248,2022-05-19,2022,12509.09,1435,2232,1435,0.642921146953405,68905381.05,63842154.26,0.9265191380869666
LRQ-422556,2025-08-16,2025,12508.45,1436,2232,1436,0.6433691756272402,68905381.05,63854662.71,0.9267006689022584
LRQ-540350,2023-04-20,2023,12504.05,1437,2232,1437,0.6438172043010753,68905381.05,63867166.76,0.9268821358618697
LRQ-797414,2020-03-07,2020,12486.41,1438,2232,1438,0.6442652329749103,68905381.05,63879653.17,0.9270633468182526
LRQ-934232,2023-01-19,2023,12431.54,1439,2232,1439,0.6447132616487455,68905381.05,63892084.71,0.9272437614652739
LRQ-534528,2025-02-28,2025,12420.09,1440,2232,1440,0.6451612903225806,68905381.05,63904504.80,0.9274240099423992
LRQ-771960,2023-11-05,2023,12406.62,1441,2232,1441,0.6456093189964157,68905381.05,63916911.42,0.927604062934066
LRQ-627710,2022-10-25,2022,12388.81,1442,2232,1442,0.6460573476702509,68905381.05,63929300.23,0.9277838574553533
LRQ-864470,2022-10-25,2022,12388.81,1443,2232,1443,0.646505376344086,68905381.05,63941689.04,0.9279636519766405
LRQ-489448,2024-06-23,2024,12374.35,1444,2232,1444,0.6469534050179212,68905381.05,63954063.39,0.9281432366449412
LRQ-958781,2024-06-23,2024,12374.35,1445,2232,1445,0.6474014336917563,68905381.05,63966437.74,0.9283228213132421
LRQ-495932,2024-02-10,2024,12364.80,1446,2232,1446,0.6478494623655914,68905381.05,63978802.54,0.9285022673856906
LRQ-650604,2024-08-22,2024,12364.80,1447,2232,1447,0.6482974910394266,68905381.05,63991167.34,0.9286817134581393
LRQ-505210,2023-07-17,2023,12349.84,1448,2232,1448,0.6487455197132617,68905381.05,64003517.18,0.9288609424212741
LRQ-118576,2023-02-18,2023,12333.70,1449,2232,1449,0.6491935483870968,68905381.05,64015850.88,0.9290399371501626
LRQ-532912,2023-02-18,2023,12333.70,1450,2232,1450,0.649641577060932,68905381.05,64028184.58,0.929218931879051
LRQ-565374,2023-07-25,2023,12258.56,1451,2232,1451,0.650089605734767,68905381.05,64040443.14,0.9293968361270677
LRQ-952586,2022-05-21,2022,12252.84,1452,2232,1452,0.6505376344086021,68905381.05,64052695.98,0.9295746573626995
LRQ-221981,2024-04-20,2024,12205.53,1453,2232,1453,0.6509856630824373,68905381.05,64064901.51,0.9297517920046391
LRQ-165413,2022-10-19,2022,12201.43,1454,2232,1454,0.6514336917562724,68905381.05,64077102.94,0.9299288671446945
LRQ-671372,2023-11-14,2023,12144.00,1455,2232,1455,0.6518817204301075,68905381.05,64089246.94,0.9301051088229922
LRQ-548802,2024-04-03,2024,12139.22,1456,2232,1456,0.6523297491039427,68905381.05,64101386.16,0.9302812811308008
LRQ-782591,2022-09-15,2022,12131.12,1457,2232,1457,0.6527777777777778,68905381.05,64113517.28,0.9304573358861065
LRQ-132665,2023-08-15,2023,12110.27,1458,2232,1458,0.6532258064516129,68905381.05,64125627.55,0.9306330880525622
LRQ-149345,2023-08-15,2023,12110.27,1459,2232,1459,0.6536738351254481,68905381.05,64137737.82,0.930808840219018
LRQ-633562,2025-09-30,2025,12104.48,1460,2232,1460,0.6541218637992832,68905381.05,64149842.30,0.9309845083572033
LRQ-909017,2025-09-30,2025,12104.48,1461,2232,1461,0.6545698924731183,68905381.05,64161946.78,0.9311601764953886
LRQ-186564,2022-07-24,2022,12090.99,1462,2232,1462,0.6550179211469535,68905381.05,64174037.77,0.9313356488578624
LRQ-438163,2022-07-24,2022,12090.99,1463,2232,1463,0.6554659498207885,68905381.05,64186128.76,0.9315111212203361
LRQ-625643,2022-04-30,2022,12075.61,1464,2232,1464,0.6559139784946236,68905381.05,64198204.37,0.931686370378181
LRQ-852278,2024-12-10,2024,12028.76,1465,2232,1465,0.6563620071684588,68905381.05,64210233.13,0.9318609396181549
LRQ-959029,2025-11-26,2025,12019.47,1466,2232,1466,0.6568100358422939,68905381.05,64222252.60,0.9320353740355668
LRQ-850111,2023-05-21,2023,11993.69,1467,2232,1467,0.657258064516129,68905381.05,64234246.29,0.9322094343167412
LRQ-364466,2020-01-26,2020,11946.46,1468,2232,1468,0.6577060931899642,68905381.05,64246192.75,0.9323828091652357
LRQ-459980,2019-10-30,2019,11931.00,1469,2232,1469,0.6581541218637993,68905381.05,64258123.75,0.9325559596480891
LRQ-990811,2019-10-30,2019,11931.00,1470,2232,1470,0.6586021505376344,68905381.05,64270054.75,0.9327291101309424
LRQ-284680,2023-09-04,2023,11896.46,1471,2232,1471,0.6590501792114696,68905381.05,64281951.21,0.9329017593467035
LRQ-169213,2023-11-07,2023,11882.83,1472,2232,1472,0.6594982078853047,68905381.05,64293834.04,0.9330742107549814
LRQ-578828,2023-11-07,2023,11882.83,1473,2232,1473,0.6599462365591398,68905381.05,64305716.87,0.9332466621632594
LRQ-471557,2020-10-10,2020,11876.48,1474,2232,1474,0.660394265232975,68905381.05,64317593.35,0.9334190214161802
LRQ-648195,2020-10-10,2020,11876.48,1475,2232,1475,0.66084229390681,68905381.05,64329469.83,0.9335913806691009
LRQ-314072,2023-05-10,2023,11875.30,1476,2232,1476,0.6612903225806451,68905381.05,64341345.13,0.9337637227970892
LRQ-663705,2019-01-14,2019,11871.05,1477,2232,1477,0.6617383512544803,68905381.05,64353216.18,0.9339360032462951
LRQ-834741,2019-01-14,2019,11871.05,1478,2232,1478,0.6621863799283154,68905381.05,64365087.23,0.934108283695501
LRQ-552523,2020-01-10,2020,11852.38,1479,2232,1479,0.6626344086021505,68905381.05,64376939.61,0.9342802931934443
LRQ-569319,2020-01-10,2020,11852.38,1480,2232,1480,0.6630824372759857,68905381.05,64388791.99,0.9344523026913876
LRQ-737875,2018-08-20,2018,11828.42,1481,2232,1481,0.6635304659498208,68905381.05,64400620.41,0.934623964466125
LRQ-135114,2023-10-31,2023,11811.49,1482,2232,1482,0.6639784946236559,68905381.05,64412431.90,0.9347953805416188
LRQ-752403,2023-10-31,2023,11811.49,1483,2232,1483,0.6644265232974911,68905381.05,64424243.39,0.9349667966171127
LRQ-560674,2019-09-17,2019,11786.76,1484,2232,1484,0.6648745519713262,68905381.05,64436030.15,0.9351378537946566
LRQ-258665,2019-11-14,2019,11780.45,1485,2232,1485,0.6653225806451613,68905381.05,64447810.60,0.9353088193973496
LRQ-702988,2023-02-21,2023,11752.26,1486,2232,1486,0.6657706093189965,68905381.05,64459562.86,0.9354793758883074
LRQ-425171,2022-06-19,2022,11695.81,1487,2232,1487,0.6662186379928315,68905381.05,64471258.67,0.9356491131399092
LRQ-906078,2019-06-21,2019,11694.05,1488,2232,1488,0.6666666666666666,68905381.05,64482952.72,0.9358188248492387
LRQ-982526,2023-10-06,2023,11682.58,1489,2232,1489,0.6671146953405018,68905381.05,64494635.30,0.9359883700984192
LRQ-607612,2022-12-14,2022,11605.84,1490,2232,1490,0.6675627240143369,68905381.05,64506241.14,0.9361568016464804
LRQ-189632,2019-06-06,2019,11586.96,1491,2232,1491,0.668010752688172,68905381.05,64517828.10,0.9363249591956215
LRQ-763413,2019-06-06,2019,11586.96,1492,2232,1492,0.6684587813620072,68905381.05,64529415.06,0.9364931167447627
LRQ-444216,2023-10-13,2023,11549.29,1493,2232,1493,0.6689068100358423,68905381.05,64540964.35,0.9366607276022023
LRQ-548205,2023-04-18,2023,11530.10,1494,2232,1494,0.6693548387096774,68905381.05,64552494.45,0.936828059961799
LRQ-804142,2023-10-11,2023,11517.70,1495,2232,1495,0.6698028673835126,68905381.05,64564012.15,0.9369952123644776
LRQ-916132,2023-10-11,2023,11517.70,1496,2232,1496,0.6702508960573477,68905381.05,64575529.85,0.9371623647671564
LRQ-607396,2023-01-21,2023,11511.04,1497,2232,1497,0.6706989247311828,68905381.05,64587040.89,0.937329420515555
LRQ-682317,2018-12-22,2018,11461.42,1498,2232,1498,0.671146953405018,68905381.05,64598502.31,0.937495756146029
LRQ-748247,2018-12-22,2018,11461.42,1499,2232,1499,0.671594982078853,68905381.05,64609963.73,0.9376620917765028
LRQ-294581,2023-06-23,2023,11454.81,1500,2232,1500,0.6720430107526881,68905381.05,64621418.54,0.9378283314783294
LRQ-727177,2023-06-23,2023,11454.81,1501,2232,1501,0.6724910394265233,68905381.05,64632873.35,0.9379945711801561
LRQ-946332,2023-06-23,2023,11454.81,1502,2232,1502,0.6729390681003584,68905381.05,64644328.16,0.9381608108819827
LRQ-170793,2023-05-02,2023,11440.51,1503,2232,1503,0.6733870967741935,68905381.05,64655768.67,0.9383268430528475
LRQ-852828,2023-05-02,2023,11440.51,1504,2232,1504,0.6738351254480287,68905381.05,64667209.18,0.9384928752237124
LRQ-646145,2023-09-29,2023,11437.48,1505,2232,1505,0.6742831541218638,68905381.05,64678646.66,0.9386588634212335
LRQ-303998,2023-04-19,2023,11428.44,1506,2232,1506,0.6747311827956989,68905381.05,64690075.10,0.9388247204243565
LRQ-382560,2023-04-19,2023,11428.44,1507,2232,1507,0.6751792114695341,68905381.05,64701503.54,0.9389905774274795
LRQ-751277,2023-04-19,2023,11428.44,1508,2232,1508,0.6756272401433692,68905381.05,64712931.98,0.9391564344306024
LRQ-684439,2024-02-19,2024,11420.68,1509,2232,1509,0.6760752688172043,68905381.05,64724352.66,0.9393221788155252
LRQ-241171,2024-03-09,2024,11393.30,1510,2232,1510,0.6765232974910395,68905381.05,64735745.96,0.9394875258439631
LRQ-199163,2020-05-24,2020,11392.14,1511,2232,1511,0.6769713261648745,68905381.05,64747138.10,0.9396528560377216
LRQ-319543,2020-05-24,2020,11392.14,1512,2232,1512,0.6774193548387096,68905381.05,64758530.24,0.9398181862314802
LRQ-218135,2018-06-02,2018,11390.54,1513,2232,1513,0.6778673835125448,68905381.05,64769920.78,0.9399834932049912
LRQ-200979,2024-03-31,2024,11374.64,1514,2232,1514,0.6783154121863799,68905381.05,64781295.42,0.940148569427293
LRQ-849986,2024-03-31,2024,11374.64,1515,2232,1515,0.678763440860215,68905381.05,64792670.06,0.9403136456495949
LRQ-973612,2024-03-31,2024,11374.64,1516,2232,1516,0.6792114695340502,68905381.05,64804044.70,0.9404787218718966
LRQ-230308,2025-05-11,2025,11275.92,1517,2232,1517,0.6796594982078853,68905381.05,64815320.62,0.9406423654049294
LRQ-116106,2024-09-15,2024,11275.63,1518,2232,1518,0.6801075268817204,68905381.05,64826596.25,0.9408060047292925
LRQ-573674,2024-09-15,2024,11275.63,1519,2232,1519,0.6805555555555556,68905381.05,64837871.88,0.9409696440536556
LRQ-640681,2025-03-02,2025,11248.03,1520,2232,1520,0.6810035842293907,68905381.05,64849119.91,0.9411328828287497
LRQ-454334,2024-10-17,2024,11247.24,1521,2232,1521,0.6814516129032258,68905381.05,64860367.15,0.9412961101388467
LRQ-592520,2023-07-07,2023,11242.69,1522,2232,1522,0.681899641577061,68905381.05,64871609.84,0.9414592714163651
LRQ-595959,2023-07-07,2023,11242.69,1523,2232,1523,0.682347670250896,68905381.05,64882852.53,0.9416224326938832
LRQ-131316,2022-11-29,2022,11194.93,1524,2232,1524,0.6827956989247311,68905381.05,64894047.46,0.9417849008470145
LRQ-454826,2023-02-20,2023,11190.68,1525,2232,1525,0.6832437275985663,68905381.05,64905238.14,0.9419473073213634
LRQ-475713,2023-02-20,2023,11190.68,1526,2232,1526,0.6836917562724014,68905381.05,64916428.82,0.9421097137957124
LRQ-859307,2023-12-28,2023,11178.37,1527,2232,1527,0.6841397849462365,68905381.05,64927607.19,0.9422719416192823
LRQ-208066,2019-08-21,2019,11150.23,1528,2232,1528,0.6845878136200717,68905381.05,64938757.42,0.9424337610567499
LRQ-100284,2025-02-01,2025,11100.24,1529,2232,1529,0.6850358422939068,68905381.05,64949857.66,0.9425948550066106
LRQ-750672,2024-02-10,2024,11090.69,1530,2232,1530,0.6854838709677419,68905381.05,64960948.35,0.9427558103606192
LRQ-506474,2025-02-14,2025,11049.86,1531,2232,1531,0.6859318996415771,68905381.05,64971998.21,0.9429161731629376
LRQ-584701,2025-04-12,2025,11048.63,1532,2232,1532,0.6863799283154122,68905381.05,64983046.84,0.943076518114691
LRQ-745574,2022-09-25,2022,11040.00,1533,2232,1533,0.6868279569892473,68905381.05,64994086.84,0.9432367378222344
LRQ-392870,2023-10-05,2023,11039.98,1534,2232,1534,0.6872759856630825,68905381.05,65005126.82,0.9433969572395247
LRQ-410976,2023-10-05,2023,11039.98,1535,2232,1535,0.6877240143369175,68905381.05,65016166.80,0.9435571766568149
LRQ-350748,2023-09-26,2023,11010.49,1536,2232,1536,0.6881720430107527,68905381.05,65027177.29,0.9437169680959191
LRQ-873483,2025-03-16,2025,10990.17,1537,2232,1537,0.6886200716845878,68905381.05,65038167.46,0.9438764646378804
LRQ-175774,2023-09-14,2023,10987.62,1538,2232,1538,0.6890681003584229,68905381.05,65049155.08,0.9440359241725723
LRQ-396021,2023-09-14,2023,10987.62,1539,2232,1539,0.6895161290322581,68905381.05,65060142.70,0.9441953837072643
LRQ-503121,2023-02-04,2023,10987.45,1540,2232,1540,0.6899641577060932,68905381.05,65071130.15,0.9443548407748048
LRQ-742558,2022-05-03,2022,10972.53,1541,2232,1541,0.6904121863799283,68905381.05,65082102.68,0.9445140813135378
LRQ-855303,2022-05-03,2022,10972.53,1542,2232,1542,0.6908602150537635,68905381.05,65093075.21,0.9446733218522707
LRQ-137206,2019-03-13,2019,10923.93,1543,2232,1543,0.6913082437275986,68905381.05,65103999.14,0.9448318570759867
LRQ-441439,2019-03-13,2019,10923.93,1544,2232,1544,0.6917562724014337,68905381.05,65114923.07,0.9449903922997027
LRQ-253681,2020-09-21,2020,10914.05,1545,2232,1545,0.6922043010752689,68905381.05,65125837.12,0.9451487841383907
